Smiles,Standard Value,Standard Units,pIC50,Molecule ChEMBL ID
COc1ccc(CCCCCn2c3c(c4cc(OCCc5ccc(O)cc5)ccc42)CC(N)CC3)cc1.Cl,1370.0,nM,5.86,CHEMBL1094492
CC(C)c1nc(-c2ccc(F)cc2)c(-c2ccnc(Nc3ccc4c(ccn4CCN(C)C)c3)n2)s1,20.0,nM,7.7,CHEMBL5408900
C#CCNC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,0.03,nM,10.52,CHEMBL1243316
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC(F)(F)F)ncc2C(F)(F)F)c1,5.5,nM,8.26,CHEMBL3699607
CCOc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CNC,0.25,nM,9.6,CHEMBL1243255
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCN(C(C)=O)CC4)cc3OC)ncc2Cl)c1,5.5,nM,8.26,CHEMBL3699586
CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,940156.17,nM,3.0267999994473227,CHEMBL283682
COc1cc(N(C)CCN(C)C)c(NC(=O)c2ccncc2)cc1Nc1nccc(-c2cn(C)c3ccccc23)n1,391.0,nM,6.41,CHEMBL5174232
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc(NC2CCCC2)nc1,33.0,nM,7.48,CHEMBL3234748
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc(Nc2ccccc2)nc1,6.0,nM,8.22,CHEMBL3234750
Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc2[nH]ccc2c1,8.0,nM,8.1,CHEMBL3234752
CC(C)c1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc2[nH]ccc2c1,160.0,nM,6.8,CHEMBL3234757
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCOCC1,300.0,nM,6.52,CHEMBL25610
CCc1cc(Nc2ncc(Cl)c(-c3cn(S(=O)(=O)CC)c4ccccc34)n2)c(OC)cc1N1CCC(N2CCN(C)CC2)CC1,6.3,nM,8.2,CHEMBL5172251
COc1cc(N(C)CCN(C)C)c(NC(=O)C=C(C)C)cc1Nc1nc2c(c(-c3cn(C)c4ccc(F)cc34)n1)CS(=O)(=O)CC2,201.0,nM,6.7,CHEMBL4475770
CS(=O)(=O)CCNCc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,14781.0,nM,4.83,CHEMBL554
CC[C@H](C)n1nc(N2CC(C(C)(C)O)C2)c2cnc(Nc3ccnc(-c4cnn(S(=O)(=O)C5CC5)c4)n3)cc21,27.0,nM,7.57,CHEMBL5282118
COc1cc2c(Nc3ccc(Oc4ccccc4)cc3F)ncnc2cc1OCC1CCN(C)CC1,47.0,nM,7.33,CHEMBL5268092
COc1cc2c(Nc3ccc(Oc4ccccc4)cc3C)ncnc2cc1OCC1CCN(C)CC1,34.0,nM,7.47,CHEMBL5271155
COc1ncc(-c2ccc3ncnc(Nc4cnn(CCO)c4)c3c2)cc1NS(C)(=O)=O,2520.0,nM,5.6,CHEMBL4745877
C=CC(=O)Nc1cc(Nc2cc(-n3c(SC)nnc3-c3ccc(F)cc3)ccn2)ccc1N(C)CCN(C)C,156.4,nM,6.81,CHEMBL4798480
O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1)NO,4.8,nM,8.32,CHEMBL1630108
Nc1ccccc1NC(=O)/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1,29.0,nM,7.54,CHEMBL1630115
CCS(=O)(=O)n1cc(-c2nc(Nc3cc(Cl)c(N4CCC(N5CCN(C)CC5)CC4)cc3OC)ncc2Cl)c2ccccc21,4.3,nM,8.37,CHEMBL5176897
CCS(=O)(=O)n1cc2c3ccc(cc31)OCCCCCCOc1cc(c(C)cc1N1CCOCC1)Nc1ncc(Cl)c-2n1,23.6,nM,7.63,CHEMBL5193609
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(-c2cn(S(=O)(=O)C(C)C)c3ccccc23)n1,18.0,nM,7.75,CHEMBL5188281
O=C(Nc1ccc2nccc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OOC1(O2)C2CC3CC(C2)CC1C3,177.8,nM,6.75,CHEMBL4088200
CC1(C)OOC2(CCC(C(=O)Nc3ccc4ncnc(Nc5cccc(Cl)c5)c4c3)CC2)OO1,17.15,nM,7.77,CHEMBL4100647
O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OOC1(OO2)C2CC3CC(C2)CC1C3,373.7,nM,6.43,CHEMBL4067373
NP(=O)(OCCCCOc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1)N(CCCl)CCCl,27.0,nM,7.57,CHEMBL4105530
C#Cc1cccc(Nc2ncnc3ccc(OCCCOP(N)(=O)N(CCCl)CCCl)cc23)c1,7.2,nM,8.14,CHEMBL4079768
NP(=O)(OCCCOc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)N(CCCl)CCCl,5.7,nM,8.24,CHEMBL4097795
COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCOP(N)(=O)N(CCCl)CCCl,22.0,nM,7.66,CHEMBL4104950
NP(=O)(OCCCC(=O)Oc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,3.3,nM,8.48,CHEMBL4070053
NP(=O)(OCCCC(=O)Oc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1)N(CCCl)CCCl,8.7,nM,8.06,CHEMBL4097245
NP(=O)(OCCCC(=O)Oc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1)N(CCCl)CCCl,26.0,nM,7.58,CHEMBL4061382
COc1cc2ncc(C#N)c(Nc3cccc(C#N)c3)c2cc1OC,14125.38,nM,4.85,CHEMBL111033
Cc1ncsc1-c1ccc(CNC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCCCCCn2cc(COc3cc4ncnc(Nc5ccc(F)c(Cl)c5)c4cc3NC(=O)/C=C/CN3CCCCC3)nn2)C(C)(C)C)cc1,6.0,nM,8.22,CHEMBL5196318
C=CC(=O)Nc1cccc(-c2c(-c3ccc(N4CCOCC4)nc3)oc3ncnc(NC4CCCC4)c23)c1,285.0,nM,6.54,CHEMBL5400012
C=CC(=O)Nc1cc(-c2c(-c3ccccc3)oc3ncnc(NC4CCCC4)c23)ccc1N1CCOCC1,8.0,nM,8.1,CHEMBL5432716
Cn1cc(-c2ccnc(Nc3cccc(OCCCCn4ccnc4[N+](=O)[O-])c3)n2)c2ccccc21,3568.0,nM,5.45,CHEMBL5436634
Cc1c(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)ncnc1-c1ccccc1,20000.0,nM,4.7,CHEMBL1683957
Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#CCCNCc1ccccc1,270.0,nM,6.57,CHEMBL1683975
Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccccc3Cl)[nH]c2n1,4310.0,nM,5.37,CHEMBL499345
Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccccc3)[nH]c2n1,1670.0,nM,5.78,CHEMBL499344
C=CC(=O)Nc1cc(Nc2n[nH]c3cc(-c4ccc(N(C)C)cc4)ccc23)c(OC)cc1N(C)CCN(C)C,72.0,nM,7.14,CHEMBL4098500
O=C(Nc1ccccn1)Nc1cc(-c2cncnc2)ccc1OC(F)(F)F,26.56,nM,7.58,CHEMBL3754057
COc1cc(C(N)=O)ccc1-c1cc2c(N[C@H](CO)c3ccccc3)ncnc2s1,1.5,nM,8.82,CHEMBL3759480
C=CC(=O)Nc1cc(C)cc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,1.8,nM,8.74,CHEMBL4078120
C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)cc1,4802.0,nM,5.32,CHEMBL2437478
C=CC(=O)Nc1ccc(-n2c(=O)c(C)nc3cnc(Nc4ccc(OC)cc4)nc32)cc1,7167.0,nM,5.14,CHEMBL2437470
COC(=O)c1ccc2c(c1)S(=O)(=O)N=S2c1ccc(Br)cc1,1000.0,nM,6.0,CHEMBL1917092
CCC(=O)Nc1ccc(OC)c(Nc2cc(-c3cnc(SC)[nH]3)ccn2)c1,3511.0,nM,5.46,CHEMBL4101193
COc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,12.0,nM,7.92,CHEMBL53062
CC(=O)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,108.0,nM,6.97,CHEMBL1928946
Cc1nc(C)c(/C=C2\CC(C)C/C(=C\c3nc(C)c(C)nc3C)C2=O)nc1C,1100.0,nM,5.96,CHEMBL4100075
CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,794.4,nM,6.1,CHEMBL404849
CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OC[C@@H]1COCCN1,33.0,nM,7.48,CHEMBL567873
CCC1=C2C(Nc3ccc4c(cnn4Cc4ccccc4)c3)=NC=NC2N=C1NC(=O)OCCN1CCCCC1,38.0,nM,7.42,CHEMBL566350
CC(C)N(C)C/C=C/C(=O)N1CCc2c(sc3ncc(C#N)c(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,6.4,nM,8.19,CHEMBL3655354
COc1cc(/C=C/[N+](=O)[O-])ccc1OS(=O)(=O)c1ccc(C(=O)O)cc1,2800.0,nM,5.55,CHEMBL418907
Clc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1,6.41,nM,8.19,CHEMBL4740063
Fc1c(Cl)cccc1Nc1ncnc2cc3c(cc12)OCCO3,4.7,nM,8.33,CHEMBL4744655
COc1cc2ncnc(NCCc3ccccc3)c2cc1OCCCCCCC(=O)NO,100.0,nM,7.0,CHEMBL3917951
CC(C)(C)OC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,8000.0,nM,5.1,CHEMBL170111
COc1ccc(-c2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,96.0,nM,7.02,CHEMBL332971
N#CC(C#N)=Cc1ncc[nH]1,532000.0,nM,3.2740883677049517,CHEMBL293482
Cc1ccc(C2CC(c3ccc(F)cc3)=NN2C2=NC(=O)CS2)cc1,8360.0,nM,5.08,CHEMBL1958029
COc1ccc(C2=NN(C3=NC(=O)CS3)C(c3ccc(OC)cc3)C2)cc1,8890.0,nM,5.05,CHEMBL1958223
Cc1cccc(Nc2ncnc3cnc(N)cc23)c1,3.1,nM,8.51,CHEMBL165495
COc1cc2ncnc(NCc3ccc(Cl)c(F)c3)c2cc1OCCCCCCC(=O)NO,72.0,nM,7.14,CHEMBL596957
COc1cc(/C=C(\C#N)C(N)=O)cc(CSc2nc3ccccc3o2)c1O,6000.0,nM,5.22,CHEMBL118205
COc1cccc(-c2cn(-c3cccc(CO)c3)c3ncnc(N)c23)c1,800.0,nM,6.1,CHEMBL176815
CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(CCS(C)(=O)=O)CC2)CC1,0.2,nM,9.7,CHEMBL5206715
COc1cc(N2CCC(N3CCN(C)CC3)CC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2P(C)(C)=O)n1,4.9,nM,8.31,CHEMBL3545311
NC(=O)C1CCN(Cc2ccc(-c3cc4ncnc(Nc5ccc6[nH]ccc6c5)c4s3)cc2)CC1,7.0,nM,8.15,CHEMBL311109
CCc1cc(Nc2ncc(Br)c(Nc3ccc4nccnc4c3P(C)(C)=O)n2)c(OC)cc1N1CCC(N2CCN(CCS(C)(=O)=O)CC2)CC1,0.2,nM,9.7,CHEMBL5206715
Fc1ccc(Nc2ncnc3nc(Nc4ccc(CN5CCCCC5)cc4)sc23)cc1Cl,10.0,nM,8.0,CHEMBL470011
OCCNCc1ccc(-c2cc3nccc(Nc4ccc5[nH]ccc5c4)c3s2)cc1,2.0,nM,8.7,CHEMBL310740
CO[C@H](C)c1c(O)cc2c(c1O)C(=O)c1c(cc(O)c(O)c1O)C2=O,41000.0,nM,4.39,CHEMBL498249
COc1cc(C=C(C#N)C#N)cc(CSCC(=O)O)c1O,96000.0,nM,4.02,CHEMBL120719
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)CN(CCO)CCO,5.0,nM,8.3,CHEMBL299893
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CC(C(N)=O)C1,50.0,nM,7.3,CHEMBL207037
COCCN(C)CCN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,930.0,nM,6.03,CHEMBL274732
CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cc1[N+](=O)[O-],2000.0,nM,5.7,CHEMBL93544
Cn1c(SSc2c(C(=O)Nc3ccccc3)c3ccccc3n2C)c(C(=O)Nc2ccccc2)c2ccccc21,10900.0,nM,4.96,CHEMBL304414
C=C(CN(C)C)C(=O)c1ccccc1.Cl,5600.0,nM,5.25,CHEMBL468975
Cn1nc(-c2cnc3[nH]ccc3c2)c2c(N)ncnc21,15000.0,nM,4.82,CHEMBL1240565
Cn1ccc2cc(-c3nn(C4CCCC4)c4ncnc(N)c34)ccc21,539.0,nM,6.27,CHEMBL1242385
CC(C)n1nc(-c2ccc3nc[nH]c(=O)c3c2)c2c(N)ncnc21,7400.0,nM,5.13,CHEMBL1241776
Cc1ccc2ccc(-c3nn(C(C)C)c4ncnc(N)c34)cc2n1,18000.0,nM,4.75,CHEMBL1242209
Clc1cccc(Nc2nc[nH]c3nnc(Nc4cccc(Cl)c4)c2-3)c1,250.0,nM,6.6,CHEMBL333038
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](CN(C)C)C(N)=O,50.0,nM,7.3,CHEMBL380889
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCc1cccc(CNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)c1,1600.0,nM,5.8,CHEMBL144159
N#C/C(=C\c1cc(O)c(O)c(O)c1)C(=O)NCCCCNC(=O)/C(C#N)=C/c1cc(O)c(O)c(O)c1,21000.0,nM,4.68,CHEMBL358746
COc1cc2ncnc(C#Cc3ccccc3)c2cc1OC,5600.0,nM,5.25,CHEMBL250315
CCOc1cc2ncnc(C#C[C@](C)(Cc3ccccc3)N3CCC(C(=O)O)CC3)c2cc1OCC,662.0,nM,6.18,CHEMBL251315
CCOc1cc2ncnc(C#Cc3c[nH]nc3-c3ccc(F)cc3)c2cc1OCC,1.8,nM,8.74,CHEMBL251125
CN1CCN(c2cc3c(Nc4cccc(Br)c4)ncnc3cn2)CC1,6.4,nM,8.19,CHEMBL162719
CCOP(=O)(Cc1cc(NCc2cc(O)ccc2O)ccc1O)OCC,4000.0,nM,5.4,CHEMBL355419
COC(=O)Cc1c(SSc2c(CC(=O)OC)c3ccccc3n2C)n(C)c2ccccc12,33000.0,nM,4.48,CHEMBL83837
CN(C)c1cc2ncnc(Nc3cccc(Br)c3)c2cc1N,159.0,nM,6.8,CHEMBL96489
O=C(CCC1C(S)=Nc2ccccc21)NCc1ccccc1,100000.0,nM,4.0,CHEMBL154911
CN(CCCl)C(=O)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,81.0,nM,7.09,CHEMBL208144
Nc1ccccc1C#Cc1cncnc1Nc1ccc(OCc2cccc(F)c2)c(Cl)c1,63.0,nM,7.2,CHEMBL204625
N#CC(C#N)=C1C(=O)Nc2ccc(O)cc21,12500.0,nM,4.9,CHEMBL55748
C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1OCCCn1ccnc1,21.0,nM,7.68,CHEMBL286343
COc1ccc(CCNC(=O)/C(C#N)=C/c2ccc(O)c(O)c2)cc1OC,1700.0,nM,5.77,CHEMBL56455
O=C(O)c1ccc(-c2cc(O)cc(-c3ccccc3)c2)cc1,10000.0,nM,5.0,CHEMBL143899
COc1cc2ncnc(Nc3ccccc3)c2cc1OC.Cl,50.0,nM,7.3,CHEMBL542484
O=C(OCCCc1ccccc1)c1cc(NCc2cc(O)ccc2O)ccc1O,30.0,nM,7.52,CHEMBL168533
Cc1cccc(Nc2ncnc3cnc(Cl)nc23)c1,380.0,nM,6.42,CHEMBL52823
CC(C)CCCC(C)CCOC(=O)c1cc(NCc2cc(O)ccc2O)ccc1O,25000.0,nM,4.6,CHEMBL170997
Cn1c(SSc2c(C#N)c3ccccc3n2C)c(C#N)c2ccccc21,6900.0,nM,5.16,CHEMBL160566
CC(C)(C)ONC(=O)Cc1cc(NCc2cc(O)ccc2O)ccc1O,46000.0,nM,4.34,CHEMBL168343
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C(=O)OC(C)(C)C)CC4)cc3OC(F)(F)F)ncc2Cl)c1,20.0,nM,7.7,CHEMBL3699620
c1ccc(CNc2ncnc3cccnc23)cc1,603.0,nM,6.22,CHEMBL53552
Nc1cc2ncnc(NCc3cccc([N+](=O)[O-])c3)c2cn1,10100.0,nM,5.0,CHEMBL123676
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,2.56,nM,8.59,CHEMBL2437469
C=CC(=O)Nc1ccc(-n2c(=O)cnc3cnc(Nc4ccc(OC)cc4)nc32)cc1,23747.0,nM,4.62,CHEMBL2437478
COc1ccc(-n2c(=O)cnc3cnc(Nc4cccc(N)c4)nc32)cc1,8039.0,nM,5.09,CHEMBL2437474
C=CC(=O)Nc1cccc(-n2c(=O)cnc3cnc(Nc4ccc(N5CCOCC5)cc4)nc32)c1,6.95,nM,8.16,CHEMBL2437460
COc1cc2ncnc(NC3CCc4ccccc43)c2cc1OC,910.0,nM,6.04,CHEMBL94019
O=C(NCc1ccccc1)c1cc2cc(O)c(O)cc2cn1,3100.0,nM,5.51,CHEMBL296582
OB(O)c1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,800.0,nM,6.1,CHEMBL3219506
C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(N4CCCN(C(=O)OC(C)(C)C)CC4)cc3OC)ncc2C(F)(F)F)c1,5.5,nM,8.26,CHEMBL3699613
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)NCCCCCCNC(=O)/C(C#N)=C/c1ccc(O)c(O)c1,11000.0,nM,4.96,CHEMBL144760
C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CN(C)C4CC4)cc23)c1,3.3,nM,8.48,CHEMBL3622674
C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CN4CCCCC4)cc23)c1,2.7,nM,8.57,CHEMBL3622672
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CNC1CC(F)(F)C1,141.0,nM,6.85,CHEMBL3622669
N#C/C(=C\c1ccc(O)c(O)c1)C(=O)N1CCN(C(=O)/C(C#N)=C/c2ccc(O)c(O)c2)CC1,10000.0,nM,5.0,CHEMBL358494
CCNC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,35.0,nM,7.46,CHEMBL3633932
C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCOCC4)cc3OC)ncc2Cl)c1,5.5,nM,8.26,CHEMBL1643971
COc1ccc2c(Nc3cccc(Br)c3)ncnc2c1,10.0,nM,8.0,CHEMBL93181
COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)cc(OC)c1OC,5140.0,nM,5.29,CHEMBL1242660
COc1cc(-c2nn(C(C)C)c3ncnc(N)c23)ccc1N,3850.0,nM,5.42,CHEMBL1241485
CC(C)n1nc(-c2ccc(CC#N)cc2)c2c(N)ncnc21,13000.0,nM,4.89,CHEMBL1240545
COc1cc(N2CCN(C)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(CCOc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1,5360.0,nM,5.27,CHEMBL2408824
COc1cc(N2CCC(O)CC2)ccc1Nc1ncc(Cl)c(Oc2ccc(COc3no[n+]([O-])c3S(=O)(=O)c3ccccc3)cc2)n1,3150.0,nM,5.5,CHEMBL2408826
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCNCCNCC1,8.3,nM,8.08,CHEMBL4586581
Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1,7830.0,nM,5.11,CHEMBL1173652
Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1ccccc1Cl,20810.0,nM,4.68,CHEMBL1172878
Fc1cccc(COc2ccc(Nc3ncnc4nn5ccccc5c34)cc2Cl)c1,32.0,nM,7.5,CHEMBL182254
CCOc1cc2ncc(C#N)c(Nc3cccc(OCc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,13000.0,nM,4.89,CHEMBL427314
CCOc1cc2ncc(C#N)c(Nc3cc(Cl)c(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,163.0,nM,6.79,CHEMBL360780
Brc1cccc(Nc2ncnc3ccc(NCCCN4CCCCC4)cc23)c1,0.41,nM,9.39,CHEMBL2425736
Fc1ccc(Nc2ncnc3c2NCc2ccccc2O3)cc1Cl,1100.0,nM,5.96,CHEMBL425402
CCOc1cc2ncnc(C#Cc3nccn3-c3ccccc3)c2cc1OCC,12.0,nM,7.92,CHEMBL399372
CCc1c(NC(=O)OCc2ccccc2)cn2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c12,210.0,nM,6.68,CHEMBL372523
Clc1cc(Nc2ncnc3nn4ccccc4c23)ccc1OCc1ccccc1,50.12,nM,7.3,CHEMBL181742
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC[C@@H](O)CN1CCOCC1,95.0,nM,7.02,CHEMBL1744086
COc1cc2c(cc1OC)Oc1ncnc(Oc3cccc(Br)c3)c1NC2,700.0,nM,6.16,CHEMBL216048
COc1cc2c(cc1OC)Oc1ncnc(Nc3cccc(C)c3)c1NC2,7400.0,nM,5.13,CHEMBL386365
COc1cc2c(cc1OC)Oc1ncnc(Oc3cccc(Br)c3)c1N(C)C2,6100.0,nM,5.21,CHEMBL384067
COc1cc2c(cc1OC)Oc1ncnc(Nc3ccc4ccccc4c3)c1NC2,2300.0,nM,5.64,CHEMBL215973
CN1CCC(Oc2cccc3ncnc(Nc4ccc(OCc5ccccn5)cc4)c23)CC1,2100.0,nM,5.68,CHEMBL194337
C=C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N1CCOCC1,13.5,nM,7.87,CHEMBL4282954
COc1cc2ncnc(Nc3cc(Cl)ccc3F)c2cc1OC1CCN(S(C)(=O)=O)CC1,41.0,nM,7.39,CHEMBL213007
COc1cc2c(cc1OC)Oc1ncnc(Nc3cccc(Br)c3)c1NC2,300.0,nM,6.52,CHEMBL380972
COc1cccc(CNc2ncnc3c2NCc2cc(OC)c(OC)cc2N3)c1,800.0,nM,6.1,CHEMBL216039
COc1cc2c(cc1OC)Sc1ncnc(Oc3cccc(Br)c3)c1NC2,21700.0,nM,4.66,CHEMBL215520
COc1cc2c(cc1OC)Sc1nc(C)nc(Nc3ccc4c(c3)CN=N4)c1NC2,16200.0,nM,4.79,CHEMBL384042
COc1cc2c(cc1OC)Sc1nc(C)nc(Nc3ccc(F)c(Cl)c3)c1NC2,45900.0,nM,4.34,CHEMBL214744
C=CC(=O)Nc1cccc(-n2c(=O)c(-c3ccccc3)nc3cnc(Nc4ccc(OC)cc4)nc32)c1,18.1,nM,7.74,CHEMBL5069689
Nc1ccc2c(Nc3cccc(F)c3)ncnc2c1,2.0,nM,8.7,CHEMBL93966
Nc1ccc2c(Nc3cccc(Cl)c3)ncnc2c1,0.25,nM,9.6,CHEMBL328955
Clc1ccc(-c2nnc(Cc3nc4ccccc4[nH]3)o2)c(Cl)c1,3698.28,nM,5.43,CHEMBL4079125
C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(OCCN(C)C)cc4OC)nc32)c1,4.0,nM,8.4,CHEMBL3633152
C=CC(=O)Nc1cccc(-n2c(=O)cc(C)c3cnc(Nc4ccc(N(C)CCN(C)C)cc4OC)nc32)c1,521.0,nM,6.28,CHEMBL3633151
NC1CCN(Cc2ccn3ncnc(Nc4ccc(OCc5cccnc5)c(Cl)c4)c23)CC1,150.0,nM,6.82,CHEMBL391387
NC1CCN(Cc2ccn3ncnc(Nc4ccc5c(cnn5Cc5ccncc5)c4)c23)CC1,530.0,nM,6.28,CHEMBL247916
OCCCC#Cc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,114.2,nM,6.94,CHEMBL251291
CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCC1,78.0,nM,7.11,CHEMBL178312
Nc1ncnc(Nc2ccc(OCc3ccccc3)c(Cl)c2)c1C(=O)NNC(=O)CCN1CCOCC1,620.0,nM,6.21,CHEMBL472544
C=CC(=O)Nc1cc(Nc2ncc(Cl)c(Nc3ccccc3P(C)(C)=O)n2)c(OC)cc1N(C)CCN(C)C,12.0,nM,7.92,CHEMBL4520341
C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)sc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,650.0,nM,6.19,CHEMBL4534719
CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,14.0,nM,7.85,CHEMBL1173655
C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)sc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,17.8,nM,7.75,CHEMBL4534719
C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](C)c4ccccc4)c23)c1,1.48,nM,8.83,CHEMBL4514452
COc1cc(N(C)CCN(C)C)c(NC(=O)/C=C\C(C)C)cc1Nc1ncc(C#N)c(-c2cn(C)c3ccc(F)cc23)n1,415.0,nM,6.38,CHEMBL4535047
COc1cc(N(C)CCN(C)C)c(NC(=O)/C=C\C(C)C)cc1Nc1nccc(-c2cn(C)c3ccc(F)cc23)n1,977.0,nM,6.01,CHEMBL4473887
CC/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,684.0,nM,6.17,CHEMBL4472983
C=CC(=O)Nc1cc(Nc2ncc(F)c(Nc3ccccc3P(C)(C)=O)n2)c(OC)cc1N(C)CCN(C)C,5.0,nM,8.3,CHEMBL4558227
C=CC(=O)Nc1cc(Nc2ncc(I)c(Nc3ccccc3P(C)(C)=O)n2)c(OC)cc1N(C)CCN(C)C,2.0,nM,8.7,CHEMBL4581316
